,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
75,model_74,0.2698974609375,0.294921875,0.2197265625,0.267578125,0.2451171875,0.275390625,0.2861328125,0.265625,0.251953125,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2177734375,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2744140625,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.27734375,0.283203125,0.26171875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.255859375,0.2119140625,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.24609375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2109375,0.31640625,0.271484375,0.26171875,0.27734375,0.259765625,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2509765625,0.228515625,0.3037109375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.279296875,0.29296875,0.255859375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2763671875,0.251953125,0.2490234375,0.228515625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2783203125,0.28125,0.275390625,0.26953125,0.2265625,0.275390625,0.30078125,0.2392578125,0.26953125,0.2490234375,0.2939453125,0.244140625,0.2685546875,0.2666015625,0.271484375,0.255859375
76,model_75,0.27004770132211536,0.294921875,0.2197265625,0.267578125,0.25,0.275390625,0.2861328125,0.265625,0.24609375,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2216796875,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.267578125,0.216796875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.26953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.255859375,0.2177734375,0.2841796875,0.2978515625,0.2666015625,0.25,0.2412109375,0.248046875,0.291015625,0.2763671875,0.2587890625,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2041015625,0.31640625,0.271484375,0.2763671875,0.27734375,0.259765625,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2451171875,0.240234375,0.3037109375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.279296875,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2666015625,0.251953125,0.24609375,0.2412109375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.263671875,0.279296875,0.28125,0.275390625,0.26953125,0.2294921875,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.2939453125,0.23046875,0.2666015625,0.2841796875,0.271484375,0.255859375
77,model_76,0.27004770132211536,0.294921875,0.220703125,0.267578125,0.2490234375,0.275390625,0.2861328125,0.265625,0.248046875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2333984375,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.26171875,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.2646484375,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.251953125,0.2080078125,0.2841796875,0.2978515625,0.2666015625,0.2431640625,0.24609375,0.248046875,0.291015625,0.2763671875,0.2568359375,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2177734375,0.31640625,0.271484375,0.2763671875,0.27734375,0.259765625,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.240234375,0.232421875,0.3037109375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.279296875,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2724609375,0.2548828125,0.2529296875,0.2353515625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.267578125,0.28125,0.275390625,0.26953125,0.23046875,0.275390625,0.30078125,0.23828125,0.26953125,0.2490234375,0.2939453125,0.2421875,0.2685546875,0.287109375,0.271484375,0.255859375
78,model_77,0.2700664813701923,0.294921875,0.212890625,0.267578125,0.251953125,0.275390625,0.2861328125,0.265625,0.2392578125,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2275390625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.267578125,0.21875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.27734375,0.2705078125,0.2734375,0.2763671875,0.283203125,0.26953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.265625,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2529296875,0.2431640625,0.248046875,0.291015625,0.2763671875,0.2578125,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.208984375,0.31640625,0.271484375,0.27734375,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2451171875,0.2275390625,0.3037109375,0.294921875,0.2744140625,0.296875,0.2900390625,0.279296875,0.29296875,0.24609375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.251953125,0.25,0.2373046875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2568359375,0.2763671875,0.28125,0.275390625,0.26953125,0.23046875,0.275390625,0.30078125,0.2353515625,0.26953125,0.2490234375,0.2939453125,0.23828125,0.2666015625,0.2802734375,0.271484375,0.255859375
79,model_78,0.2699631911057692,0.294921875,0.216796875,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.24609375,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2265625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.271484375,0.22265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2734375,0.2705078125,0.2734375,0.275390625,0.283203125,0.2666015625,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.2578125,0.212890625,0.2841796875,0.2978515625,0.2666015625,0.2509765625,0.248046875,0.248046875,0.291015625,0.2763671875,0.248046875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2060546875,0.31640625,0.271484375,0.2802734375,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.240234375,0.2275390625,0.3037109375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.279296875,0.29296875,0.251953125,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.2470703125,0.2490234375,0.2373046875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.259765625,0.2783203125,0.28125,0.275390625,0.26953125,0.228515625,0.275390625,0.30078125,0.23828125,0.26953125,0.2490234375,0.2939453125,0.2392578125,0.2705078125,0.27734375,0.271484375,0.255859375
80,model_79,0.26998197115384615,0.294921875,0.2236328125,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2373046875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2294921875,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2705078125,0.2177734375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.2783203125,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.26171875,0.2119140625,0.2841796875,0.2978515625,0.2666015625,0.2490234375,0.244140625,0.248046875,0.291015625,0.2763671875,0.2587890625,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.1962890625,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.248046875,0.2275390625,0.3037109375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.279296875,0.29296875,0.2509765625,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.25,0.25,0.228515625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.26171875,0.27734375,0.28125,0.275390625,0.26953125,0.2333984375,0.275390625,0.30078125,0.234375,0.26953125,0.2490234375,0.2939453125,0.2373046875,0.267578125,0.283203125,0.271484375,0.255859375
81,model_80,0.27047025240384615,0.294921875,0.216796875,0.267578125,0.25390625,0.275390625,0.2861328125,0.265625,0.2451171875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2275390625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2666015625,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2734375,0.2705078125,0.2734375,0.2744140625,0.283203125,0.26171875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.2607421875,0.2109375,0.2841796875,0.2978515625,0.2666015625,0.248046875,0.2490234375,0.248046875,0.291015625,0.2763671875,0.251953125,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2177734375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2509765625,0.2255859375,0.3037109375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.279296875,0.29296875,0.2529296875,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.275390625,0.25,0.2509765625,0.2412109375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.267578125,0.28125,0.28125,0.275390625,0.26953125,0.2333984375,0.275390625,0.30078125,0.2431640625,0.26953125,0.2490234375,0.2939453125,0.2421875,0.267578125,0.283203125,0.271484375,0.255859375
82,model_81,0.26999136117788464,0.294921875,0.216796875,0.267578125,0.25390625,0.275390625,0.2861328125,0.265625,0.2294921875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2275390625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2666015625,0.2177734375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.271484375,0.283203125,0.2646484375,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.267578125,0.220703125,0.2841796875,0.2978515625,0.2666015625,0.26171875,0.25,0.248046875,0.291015625,0.2763671875,0.2431640625,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2080078125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2509765625,0.2294921875,0.3037109375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.279296875,0.29296875,0.248046875,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.25,0.25,0.224609375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.255859375,0.2822265625,0.28125,0.275390625,0.26953125,0.2265625,0.275390625,0.30078125,0.244140625,0.26953125,0.2490234375,0.2939453125,0.23828125,0.267578125,0.279296875,0.271484375,0.255859375
83,model_82,0.2704890324519231,0.294921875,0.2197265625,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2333984375,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2294921875,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2666015625,0.220703125,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.259765625,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.267578125,0.2197265625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2490234375,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2158203125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.25390625,0.2294921875,0.3037109375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.279296875,0.29296875,0.255859375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.251953125,0.25390625,0.23828125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2568359375,0.2822265625,0.28125,0.275390625,0.26953125,0.2265625,0.275390625,0.30078125,0.2353515625,0.26953125,0.2490234375,0.2939453125,0.2392578125,0.2666015625,0.2861328125,0.271484375,0.255859375
84,model_83,0.2706111027644231,0.294921875,0.2158203125,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2412109375,0.287109375,0.2998046875,0.2705078125,0.267578125,0.232421875,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.267578125,0.21484375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.271484375,0.2705078125,0.2734375,0.2763671875,0.283203125,0.267578125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.267578125,0.2177734375,0.2841796875,0.2978515625,0.2666015625,0.25390625,0.251953125,0.248046875,0.291015625,0.2763671875,0.255859375,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2158203125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2470703125,0.2392578125,0.3037109375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.279296875,0.29296875,0.2529296875,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.251953125,0.251953125,0.2265625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.259765625,0.28125,0.28125,0.275390625,0.26953125,0.234375,0.275390625,0.30078125,0.240234375,0.26953125,0.2490234375,0.2939453125,0.240234375,0.267578125,0.287109375,0.271484375,0.255859375
85,model_84,0.27022611177884615,0.294921875,0.220703125,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2451171875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.23046875,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2705078125,0.21484375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.275390625,0.283203125,0.25390625,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.267578125,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2470703125,0.248046875,0.291015625,0.2763671875,0.251953125,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.20703125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.24609375,0.232421875,0.3037109375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.279296875,0.29296875,0.2412109375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.2529296875,0.2509765625,0.2265625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.26953125,0.2275390625,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.2939453125,0.2392578125,0.267578125,0.2861328125,0.271484375,0.255859375
86,model_85,0.27022611177884615,0.294921875,0.2138671875,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2392578125,0.287109375,0.2998046875,0.2705078125,0.267578125,0.234375,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.2783203125,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.267578125,0.2119140625,0.2841796875,0.2978515625,0.2666015625,0.2548828125,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2548828125,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.203125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2470703125,0.220703125,0.3037109375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.279296875,0.29296875,0.2529296875,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.25,0.2529296875,0.228515625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.26953125,0.234375,0.275390625,0.30078125,0.2353515625,0.26953125,0.2490234375,0.2939453125,0.23828125,0.2646484375,0.28515625,0.271484375,0.255859375
87,model_86,0.27060171274038464,0.294921875,0.2236328125,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.248046875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.220703125,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2705078125,0.216796875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.271484375,0.2705078125,0.2734375,0.27734375,0.283203125,0.2646484375,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.267578125,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.2490234375,0.248046875,0.291015625,0.2763671875,0.251953125,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2158203125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.248046875,0.2373046875,0.3037109375,0.294921875,0.2744140625,0.296875,0.2900390625,0.279296875,0.29296875,0.24609375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.2509765625,0.25390625,0.23828125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.26953125,0.2265625,0.275390625,0.30078125,0.236328125,0.26953125,0.2490234375,0.2939453125,0.2412109375,0.267578125,0.28515625,0.271484375,0.255859375
88,model_87,0.2703669621394231,0.294921875,0.22265625,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2177734375,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2744140625,0.21875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2724609375,0.2705078125,0.2734375,0.2763671875,0.283203125,0.2568359375,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.267578125,0.2109375,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.25,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.212890625,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2548828125,0.224609375,0.3037109375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.279296875,0.29296875,0.2548828125,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.2509765625,0.25,0.236328125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.26953125,0.2265625,0.275390625,0.30078125,0.236328125,0.26953125,0.2490234375,0.2939453125,0.23828125,0.2685546875,0.28515625,0.271484375,0.255859375
89,model_88,0.27078951322115385,0.294921875,0.2216796875,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.24609375,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2333984375,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2744140625,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.26953125,0.2705078125,0.2734375,0.2783203125,0.283203125,0.2578125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.267578125,0.2109375,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.2412109375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2177734375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.251953125,0.2353515625,0.3037109375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.279296875,0.29296875,0.25,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2744140625,0.251953125,0.2548828125,0.24609375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.26953125,0.2294921875,0.275390625,0.30078125,0.2421875,0.26953125,0.2490234375,0.2939453125,0.2412109375,0.267578125,0.2861328125,0.271484375,0.255859375
90,model_89,0.2704514723557692,0.294921875,0.2158203125,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.23828125,0.287109375,0.2998046875,0.2705078125,0.267578125,0.236328125,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2744140625,0.21484375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.27734375,0.2705078125,0.2734375,0.27734375,0.283203125,0.2646484375,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.267578125,0.216796875,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.2353515625,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.212890625,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.251953125,0.2265625,0.3037109375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.279296875,0.29296875,0.25,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.2529296875,0.2578125,0.2412109375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.26953125,0.2265625,0.275390625,0.30078125,0.232421875,0.26953125,0.2490234375,0.2939453125,0.2412109375,0.2666015625,0.28515625,0.271484375,0.255859375
91,model_90,0.27027306189903844,0.294921875,0.2138671875,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2353515625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2275390625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.21875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.27734375,0.283203125,0.2666015625,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.267578125,0.20703125,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2158203125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2509765625,0.2275390625,0.3037109375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.279296875,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.25,0.2529296875,0.228515625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2822265625,0.28125,0.275390625,0.26953125,0.228515625,0.275390625,0.30078125,0.2373046875,0.26953125,0.2490234375,0.294921875,0.2373046875,0.26953125,0.2841796875,0.271484375,0.255859375
92,model_91,0.2704045222355769,0.294921875,0.2109375,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2412109375,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2314453125,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2666015625,0.2177734375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.2578125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.267578125,0.2177734375,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2099609375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.251953125,0.23046875,0.3037109375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.279296875,0.29296875,0.251953125,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.251953125,0.251953125,0.23046875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2822265625,0.28125,0.275390625,0.26953125,0.236328125,0.275390625,0.30078125,0.236328125,0.26953125,0.2490234375,0.294921875,0.240234375,0.2685546875,0.2841796875,0.271484375,0.255859375
93,model_92,0.27027306189903844,0.294921875,0.2158203125,0.267578125,0.2529296875,0.275390625,0.2861328125,0.265625,0.2421875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2314453125,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.2216796875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2734375,0.2705078125,0.2734375,0.2763671875,0.283203125,0.25,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.267578125,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2568359375,0.248046875,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2001953125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.251953125,0.228515625,0.3037109375,0.294921875,0.2744140625,0.296875,0.2900390625,0.279296875,0.29296875,0.24609375,0.279296875,0.2216796875,0.2900390625,0.228515625,0.2978515625,0.263671875,0.2734375,0.25390625,0.25390625,0.2333984375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2822265625,0.28125,0.275390625,0.26953125,0.2275390625,0.275390625,0.30078125,0.2392578125,0.26953125,0.2490234375,0.2939453125,0.2353515625,0.267578125,0.2841796875,0.271484375,0.255859375
