,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
117,model_116,0.25243675595238096,0.21875,0.2490234375,0.2734375,0.2724609375,0.1904296875,0.2705078125,0.205078125,0.2822265625,0.212890625,0.2763671875,0.24609375,0.2275390625,0.298828125,0.248046875,0.2412109375,0.25390625,0.267578125,0.240234375,0.263671875,0.2919921875,0.2265625,0.2587890625,0.2099609375,0.3017578125,0.1875,0.2421875,0.2353515625,0.2109375,0.2421875,0.2568359375,0.2158203125,0.259765625,0.265625,0.2880859375,0.2705078125,0.23046875,0.248046875,0.2392578125,0.21875,0.296875,0.2392578125,0.27734375,0.265625,0.2275390625,0.2548828125,0.2802734375,0.259765625,0.326171875,0.2626953125,0.26953125,0.2939453125,0.1865234375,0.2705078125,0.2724609375,0.2861328125,0.2744140625,0.2392578125,0.2744140625,0.291015625,0.208984375,0.2099609375,0.2861328125,0.2197265625,0.2802734375,0.2919921875,0.267578125,0.2822265625,0.2578125,0.271484375,0.2841796875,0.2060546875,0.2109375,0.2548828125,0.2724609375,0.296875,0.212890625,0.1953125,0.236328125,0.1982421875,0.2939453125,0.2060546875,0.2353515625,0.2216796875,0.2861328125,0.21484375,0.2646484375,0.2587890625,0.2978515625,0.16015625,0.3076171875,0.26171875,0.296875,0.2041015625,0.2216796875,0.2568359375,0.3408203125,0.2421875,0.27734375,0.263671875,0.2197265625,0.26171875,0.2490234375,0.22265625,0.2646484375,0.244140625
118,model_117,0.25206473214285713,0.2158203125,0.26171875,0.271484375,0.279296875,0.228515625,0.283203125,0.205078125,0.28125,0.21875,0.279296875,0.248046875,0.2158203125,0.2998046875,0.23828125,0.236328125,0.1875,0.2607421875,0.2451171875,0.21875,0.291015625,0.22265625,0.25,0.2294921875,0.2998046875,0.1904296875,0.248046875,0.2509765625,0.2041015625,0.232421875,0.2607421875,0.2353515625,0.2568359375,0.263671875,0.283203125,0.271484375,0.244140625,0.25,0.251953125,0.21875,0.2978515625,0.2138671875,0.2705078125,0.236328125,0.23828125,0.232421875,0.2783203125,0.263671875,0.3134765625,0.263671875,0.2666015625,0.2958984375,0.1904296875,0.26953125,0.267578125,0.2939453125,0.2744140625,0.2587890625,0.275390625,0.3125,0.294921875,0.2060546875,0.2841796875,0.1982421875,0.2734375,0.2900390625,0.26953125,0.28125,0.259765625,0.279296875,0.2763671875,0.189453125,0.2109375,0.2607421875,0.2646484375,0.298828125,0.236328125,0.1982421875,0.2177734375,0.205078125,0.296875,0.1904296875,0.2509765625,0.20703125,0.2880859375,0.232421875,0.2529296875,0.2822265625,0.2626953125,0.2080078125,0.306640625,0.2646484375,0.2919921875,0.205078125,0.1953125,0.2578125,0.3076171875,0.23828125,0.28515625,0.2705078125,0.220703125,0.2685546875,0.2392578125,0.208984375,0.2529296875,0.2431640625
119,model_118,0.2529854910714286,0.2216796875,0.2373046875,0.2744140625,0.283203125,0.220703125,0.2802734375,0.19140625,0.2763671875,0.20703125,0.2783203125,0.24609375,0.2421875,0.2978515625,0.2353515625,0.2841796875,0.216796875,0.2607421875,0.2412109375,0.25390625,0.2880859375,0.2294921875,0.259765625,0.224609375,0.3056640625,0.1884765625,0.24609375,0.2333984375,0.2177734375,0.2236328125,0.251953125,0.2255859375,0.2490234375,0.2666015625,0.2880859375,0.26953125,0.24609375,0.244140625,0.2216796875,0.19921875,0.2919921875,0.24609375,0.283203125,0.2626953125,0.2431640625,0.2578125,0.2802734375,0.26953125,0.3349609375,0.25390625,0.26953125,0.294921875,0.18359375,0.26953125,0.2734375,0.2939453125,0.2919921875,0.2587890625,0.2685546875,0.306640625,0.244140625,0.2060546875,0.2861328125,0.216796875,0.279296875,0.2880859375,0.2646484375,0.28125,0.2509765625,0.2744140625,0.28125,0.203125,0.2275390625,0.2529296875,0.2724609375,0.29296875,0.2373046875,0.22265625,0.263671875,0.201171875,0.294921875,0.2158203125,0.2265625,0.2099609375,0.2880859375,0.2119140625,0.2529296875,0.2822265625,0.2451171875,0.14453125,0.3056640625,0.263671875,0.28515625,0.2138671875,0.1806640625,0.2412109375,0.3388671875,0.2509765625,0.287109375,0.2705078125,0.224609375,0.251953125,0.2431640625,0.2099609375,0.263671875,0.2509765625
120,model_119,0.25134858630952384,0.205078125,0.2607421875,0.2724609375,0.2861328125,0.21484375,0.28125,0.2353515625,0.2763671875,0.2138671875,0.2802734375,0.2421875,0.2294921875,0.3017578125,0.2392578125,0.2255859375,0.1904296875,0.259765625,0.228515625,0.2265625,0.291015625,0.224609375,0.263671875,0.228515625,0.2978515625,0.1953125,0.2490234375,0.24609375,0.19921875,0.228515625,0.2568359375,0.2275390625,0.2490234375,0.2666015625,0.2724609375,0.2744140625,0.23828125,0.25,0.234375,0.2001953125,0.2763671875,0.234375,0.2802734375,0.23828125,0.251953125,0.2578125,0.2763671875,0.26171875,0.3349609375,0.267578125,0.263671875,0.2939453125,0.1884765625,0.271484375,0.2734375,0.2783203125,0.2822265625,0.251953125,0.2685546875,0.2724609375,0.302734375,0.2109375,0.2841796875,0.2138671875,0.2744140625,0.291015625,0.2626953125,0.2822265625,0.265625,0.279296875,0.275390625,0.1875,0.23046875,0.2568359375,0.2734375,0.3037109375,0.2333984375,0.2001953125,0.251953125,0.212890625,0.2861328125,0.1962890625,0.2578125,0.2333984375,0.2861328125,0.232421875,0.263671875,0.2802734375,0.26171875,0.15234375,0.30078125,0.2626953125,0.2890625,0.212890625,0.18359375,0.2509765625,0.2431640625,0.23828125,0.2802734375,0.2568359375,0.2197265625,0.259765625,0.2373046875,0.224609375,0.2568359375,0.244140625
121,model_120,0.25436197916666664,0.2109375,0.23828125,0.275390625,0.279296875,0.2275390625,0.259765625,0.2080078125,0.2783203125,0.2119140625,0.271484375,0.248046875,0.2236328125,0.3037109375,0.244140625,0.3251953125,0.189453125,0.263671875,0.2451171875,0.2158203125,0.2939453125,0.2353515625,0.2578125,0.220703125,0.2890625,0.1884765625,0.2451171875,0.255859375,0.208984375,0.2470703125,0.2548828125,0.228515625,0.265625,0.2666015625,0.2802734375,0.2705078125,0.2490234375,0.2431640625,0.248046875,0.224609375,0.294921875,0.2412109375,0.2724609375,0.2294921875,0.2392578125,0.2451171875,0.28515625,0.26953125,0.35546875,0.2568359375,0.251953125,0.294921875,0.2099609375,0.275390625,0.2646484375,0.2978515625,0.2763671875,0.2529296875,0.265625,0.3466796875,0.2451171875,0.2109375,0.2841796875,0.21875,0.2783203125,0.2880859375,0.2666015625,0.2763671875,0.25,0.2685546875,0.275390625,0.1865234375,0.203125,0.25,0.2734375,0.3037109375,0.2119140625,0.2177734375,0.2333984375,0.2001953125,0.2958984375,0.2275390625,0.2431640625,0.212890625,0.287109375,0.240234375,0.2607421875,0.2841796875,0.28515625,0.1943359375,0.2978515625,0.263671875,0.2958984375,0.2080078125,0.2060546875,0.2587890625,0.3232421875,0.244140625,0.2841796875,0.265625,0.2236328125,0.2578125,0.2490234375,0.22265625,0.259765625,0.2548828125
122,model_121,0.2533482142857143,0.203125,0.2255859375,0.2763671875,0.283203125,0.2373046875,0.28125,0.2138671875,0.283203125,0.2099609375,0.275390625,0.25390625,0.2294921875,0.294921875,0.2392578125,0.2626953125,0.22265625,0.26953125,0.2255859375,0.21875,0.29296875,0.224609375,0.251953125,0.2294921875,0.3037109375,0.17578125,0.2490234375,0.25,0.2138671875,0.224609375,0.2529296875,0.234375,0.25390625,0.2646484375,0.2880859375,0.271484375,0.2470703125,0.251953125,0.2431640625,0.2236328125,0.2900390625,0.208984375,0.279296875,0.2470703125,0.25390625,0.1826171875,0.2734375,0.251953125,0.3447265625,0.2666015625,0.265625,0.296875,0.1884765625,0.2744140625,0.2685546875,0.2822265625,0.259765625,0.24609375,0.2705078125,0.3447265625,0.2421875,0.2158203125,0.28125,0.208984375,0.27734375,0.2900390625,0.2685546875,0.283203125,0.259765625,0.279296875,0.275390625,0.205078125,0.23046875,0.2548828125,0.267578125,0.3037109375,0.2333984375,0.19921875,0.2314453125,0.208984375,0.283203125,0.234375,0.2607421875,0.2216796875,0.28515625,0.22265625,0.2578125,0.2861328125,0.287109375,0.185546875,0.296875,0.26171875,0.2919921875,0.220703125,0.2041015625,0.263671875,0.3115234375,0.248046875,0.28515625,0.2685546875,0.2197265625,0.2666015625,0.25,0.212890625,0.2626953125,0.2470703125
123,model_122,0.2521019345238095,0.212890625,0.263671875,0.26953125,0.279296875,0.2177734375,0.283203125,0.234375,0.2373046875,0.21875,0.279296875,0.2490234375,0.2314453125,0.302734375,0.2431640625,0.2265625,0.1943359375,0.259765625,0.24609375,0.1953125,0.2919921875,0.2255859375,0.2607421875,0.228515625,0.3056640625,0.1845703125,0.2490234375,0.2529296875,0.21484375,0.2158203125,0.255859375,0.220703125,0.26171875,0.2646484375,0.28515625,0.2685546875,0.2490234375,0.2470703125,0.2451171875,0.220703125,0.2939453125,0.2412109375,0.2841796875,0.2568359375,0.2431640625,0.259765625,0.2734375,0.2548828125,0.3330078125,0.2666015625,0.271484375,0.2900390625,0.1826171875,0.2724609375,0.2744140625,0.2919921875,0.275390625,0.248046875,0.263671875,0.3046875,0.259765625,0.1923828125,0.2822265625,0.21875,0.2802734375,0.2919921875,0.2646484375,0.28125,0.263671875,0.275390625,0.279296875,0.208984375,0.224609375,0.2578125,0.267578125,0.2998046875,0.244140625,0.1875,0.2392578125,0.2119140625,0.2900390625,0.18359375,0.234375,0.216796875,0.2734375,0.23046875,0.2578125,0.2724609375,0.2861328125,0.171875,0.30078125,0.26171875,0.29296875,0.2080078125,0.1826171875,0.2607421875,0.3173828125,0.2431640625,0.2861328125,0.26171875,0.1826171875,0.2705078125,0.2421875,0.2158203125,0.265625,0.255859375
124,model_123,0.251664806547619,0.2119140625,0.2216796875,0.2744140625,0.2783203125,0.20703125,0.279296875,0.2314453125,0.2822265625,0.21484375,0.2783203125,0.25,0.2177734375,0.298828125,0.240234375,0.2490234375,0.1962890625,0.2705078125,0.23828125,0.2177734375,0.2958984375,0.212890625,0.2607421875,0.216796875,0.298828125,0.1982421875,0.25,0.248046875,0.17578125,0.2412109375,0.2568359375,0.21875,0.2587890625,0.26953125,0.2880859375,0.26953125,0.2421875,0.23828125,0.2490234375,0.21875,0.2763671875,0.248046875,0.271484375,0.2314453125,0.2314453125,0.232421875,0.2822265625,0.2685546875,0.3349609375,0.259765625,0.2734375,0.2939453125,0.203125,0.2685546875,0.2734375,0.2802734375,0.287109375,0.2431640625,0.2685546875,0.3330078125,0.25,0.2099609375,0.2802734375,0.1865234375,0.279296875,0.291015625,0.267578125,0.2734375,0.251953125,0.279296875,0.2822265625,0.158203125,0.2412109375,0.2578125,0.275390625,0.302734375,0.2373046875,0.201171875,0.23828125,0.2099609375,0.2861328125,0.1982421875,0.24609375,0.216796875,0.2763671875,0.236328125,0.25390625,0.2880859375,0.27734375,0.1669921875,0.2978515625,0.2607421875,0.2958984375,0.2109375,0.2041015625,0.259765625,0.3017578125,0.244140625,0.28515625,0.2685546875,0.212890625,0.267578125,0.248046875,0.212890625,0.2607421875,0.24609375
125,model_124,0.25437127976190477,0.2197265625,0.2353515625,0.2763671875,0.2802734375,0.2314453125,0.2763671875,0.234375,0.283203125,0.216796875,0.2802734375,0.2431640625,0.216796875,0.3017578125,0.2431640625,0.287109375,0.2431640625,0.263671875,0.2216796875,0.2607421875,0.29296875,0.228515625,0.259765625,0.228515625,0.302734375,0.1943359375,0.251953125,0.248046875,0.2060546875,0.1923828125,0.2490234375,0.21875,0.265625,0.2666015625,0.2880859375,0.2744140625,0.248046875,0.2451171875,0.2412109375,0.224609375,0.2958984375,0.2412109375,0.279296875,0.26953125,0.2431640625,0.2529296875,0.2802734375,0.265625,0.3369140625,0.263671875,0.271484375,0.29296875,0.1767578125,0.2724609375,0.26953125,0.2861328125,0.2880859375,0.244140625,0.2744140625,0.298828125,0.244140625,0.2138671875,0.2802734375,0.220703125,0.2744140625,0.2880859375,0.26953125,0.27734375,0.25,0.2763671875,0.2705078125,0.208984375,0.2373046875,0.2578125,0.2734375,0.2978515625,0.2265625,0.1845703125,0.25390625,0.1923828125,0.2890625,0.23046875,0.25390625,0.208984375,0.2880859375,0.234375,0.2626953125,0.283203125,0.2734375,0.1884765625,0.3017578125,0.2392578125,0.291015625,0.2177734375,0.2216796875,0.2646484375,0.2744140625,0.244140625,0.2724609375,0.265625,0.2275390625,0.2607421875,0.244140625,0.20703125,0.263671875,0.2568359375
126,model_125,0.25245535714285716,0.2197265625,0.232421875,0.2744140625,0.28125,0.2314453125,0.2802734375,0.2373046875,0.275390625,0.20703125,0.279296875,0.2373046875,0.220703125,0.296875,0.236328125,0.2412109375,0.2255859375,0.2685546875,0.2470703125,0.181640625,0.2841796875,0.21875,0.2529296875,0.2265625,0.3037109375,0.1845703125,0.2421875,0.2353515625,0.19921875,0.2490234375,0.2548828125,0.216796875,0.2529296875,0.263671875,0.291015625,0.26953125,0.2333984375,0.2529296875,0.2412109375,0.1923828125,0.298828125,0.234375,0.283203125,0.2607421875,0.2333984375,0.2353515625,0.28125,0.2666015625,0.3466796875,0.2646484375,0.2705078125,0.29296875,0.2265625,0.2724609375,0.265625,0.294921875,0.2890625,0.2451171875,0.275390625,0.3056640625,0.2822265625,0.2001953125,0.283203125,0.212890625,0.275390625,0.291015625,0.265625,0.283203125,0.263671875,0.28125,0.271484375,0.1982421875,0.2314453125,0.25,0.263671875,0.3037109375,0.2314453125,0.19921875,0.2265625,0.2060546875,0.2958984375,0.224609375,0.2509765625,0.220703125,0.2763671875,0.23828125,0.23828125,0.2861328125,0.2529296875,0.19140625,0.291015625,0.2119140625,0.291015625,0.2060546875,0.22265625,0.263671875,0.27734375,0.2392578125,0.283203125,0.267578125,0.234375,0.2685546875,0.2314453125,0.2265625,0.259765625,0.2548828125
127,model_126,0.25523623511904764,0.20703125,0.25,0.2763671875,0.279296875,0.205078125,0.279296875,0.240234375,0.2763671875,0.21484375,0.2783203125,0.2529296875,0.2353515625,0.2978515625,0.248046875,0.2412109375,0.23046875,0.271484375,0.2470703125,0.2568359375,0.27734375,0.2431640625,0.2568359375,0.2275390625,0.306640625,0.1923828125,0.25,0.248046875,0.2001953125,0.2373046875,0.2529296875,0.1845703125,0.2568359375,0.259765625,0.27734375,0.2685546875,0.2353515625,0.2548828125,0.2421875,0.2255859375,0.2900390625,0.244140625,0.27734375,0.2685546875,0.2138671875,0.2587890625,0.2763671875,0.2470703125,0.3564453125,0.265625,0.2646484375,0.2978515625,0.1845703125,0.2724609375,0.2744140625,0.291015625,0.2958984375,0.2578125,0.2705078125,0.3037109375,0.3017578125,0.20703125,0.2822265625,0.2119140625,0.2705078125,0.2919921875,0.2451171875,0.2802734375,0.2509765625,0.2744140625,0.283203125,0.19140625,0.2353515625,0.259765625,0.2724609375,0.302734375,0.236328125,0.22265625,0.2607421875,0.2138671875,0.2919921875,0.2119140625,0.2509765625,0.2216796875,0.283203125,0.2373046875,0.2578125,0.267578125,0.275390625,0.208984375,0.298828125,0.25,0.2939453125,0.20703125,0.2197265625,0.263671875,0.3154296875,0.25,0.283203125,0.2666015625,0.20703125,0.263671875,0.23828125,0.2275390625,0.2607421875,0.255859375
128,model_127,0.253125,0.2255859375,0.2490234375,0.275390625,0.2822265625,0.203125,0.2822265625,0.2333984375,0.2841796875,0.2158203125,0.27734375,0.2607421875,0.208984375,0.296875,0.2431640625,0.275390625,0.2197265625,0.271484375,0.2431640625,0.212890625,0.294921875,0.2255859375,0.26171875,0.1806640625,0.310546875,0.1728515625,0.2470703125,0.255859375,0.1953125,0.1982421875,0.25390625,0.2373046875,0.2607421875,0.26953125,0.28515625,0.267578125,0.2451171875,0.25,0.2412109375,0.1962890625,0.294921875,0.2431640625,0.2763671875,0.2607421875,0.2138671875,0.26171875,0.283203125,0.2548828125,0.3798828125,0.2646484375,0.259765625,0.29296875,0.2021484375,0.271484375,0.2763671875,0.294921875,0.2802734375,0.2333984375,0.2685546875,0.322265625,0.2333984375,0.2080078125,0.2431640625,0.208984375,0.2744140625,0.291015625,0.267578125,0.28125,0.25390625,0.2802734375,0.2744140625,0.1875,0.2197265625,0.2568359375,0.2705078125,0.298828125,0.2392578125,0.2138671875,0.2421875,0.1904296875,0.2978515625,0.1943359375,0.2412109375,0.21875,0.2900390625,0.236328125,0.2646484375,0.28515625,0.2880859375,0.158203125,0.298828125,0.259765625,0.283203125,0.2158203125,0.220703125,0.25390625,0.3388671875,0.244140625,0.2626953125,0.2646484375,0.212890625,0.2626953125,0.25,0.232421875,0.2646484375,0.2568359375
129,model_128,0.25184151785714287,0.21875,0.2587890625,0.2744140625,0.2841796875,0.2041015625,0.27734375,0.236328125,0.2802734375,0.2060546875,0.2783203125,0.2373046875,0.21484375,0.3037109375,0.23828125,0.2568359375,0.22265625,0.2685546875,0.224609375,0.244140625,0.267578125,0.2236328125,0.2607421875,0.1767578125,0.306640625,0.1982421875,0.2431640625,0.2529296875,0.203125,0.2236328125,0.255859375,0.2021484375,0.259765625,0.2685546875,0.2783203125,0.271484375,0.2431640625,0.25390625,0.23828125,0.228515625,0.291015625,0.240234375,0.28125,0.2626953125,0.23828125,0.2314453125,0.2841796875,0.2607421875,0.3330078125,0.2568359375,0.263671875,0.296875,0.185546875,0.2685546875,0.2744140625,0.287109375,0.2861328125,0.2412109375,0.279296875,0.302734375,0.2568359375,0.2109375,0.28125,0.22265625,0.2802734375,0.2919921875,0.2646484375,0.2763671875,0.2626953125,0.2802734375,0.2734375,0.1708984375,0.228515625,0.255859375,0.2646484375,0.302734375,0.220703125,0.2060546875,0.2255859375,0.2080078125,0.2919921875,0.234375,0.244140625,0.216796875,0.2890625,0.2431640625,0.25,0.2783203125,0.27734375,0.15625,0.2958984375,0.2626953125,0.267578125,0.21484375,0.21875,0.2548828125,0.2587890625,0.23828125,0.2841796875,0.263671875,0.2216796875,0.271484375,0.2490234375,0.2158203125,0.2646484375,0.244140625
130,model_129,0.25671502976190474,0.2119140625,0.2548828125,0.2763671875,0.275390625,0.24609375,0.2802734375,0.2236328125,0.283203125,0.1943359375,0.2626953125,0.23828125,0.2373046875,0.302734375,0.24609375,0.26171875,0.2421875,0.26953125,0.2490234375,0.3203125,0.2900390625,0.2158203125,0.2587890625,0.232421875,0.2998046875,0.2001953125,0.2509765625,0.2392578125,0.21484375,0.244140625,0.255859375,0.2236328125,0.251953125,0.26953125,0.2880859375,0.279296875,0.2421875,0.240234375,0.232421875,0.2177734375,0.2900390625,0.240234375,0.2802734375,0.26171875,0.2412109375,0.2529296875,0.2734375,0.2626953125,0.2919921875,0.26171875,0.26953125,0.2939453125,0.1845703125,0.2685546875,0.2724609375,0.296875,0.2890625,0.255859375,0.27734375,0.3125,0.32421875,0.2109375,0.283203125,0.2236328125,0.2802734375,0.2900390625,0.25390625,0.2763671875,0.26171875,0.2705078125,0.2763671875,0.1982421875,0.232421875,0.25,0.2734375,0.3046875,0.2236328125,0.1953125,0.248046875,0.2099609375,0.291015625,0.24609375,0.2607421875,0.2158203125,0.2890625,0.2333984375,0.255859375,0.2763671875,0.2734375,0.2041015625,0.306640625,0.25390625,0.2939453125,0.2109375,0.2607421875,0.25390625,0.2998046875,0.244140625,0.2783203125,0.2666015625,0.21484375,0.2724609375,0.2490234375,0.208984375,0.26171875,0.24609375
131,model_130,0.25477120535714287,0.21875,0.2587890625,0.2763671875,0.28125,0.23046875,0.28125,0.240234375,0.2802734375,0.2158203125,0.2802734375,0.2431640625,0.2353515625,0.3017578125,0.24609375,0.2431640625,0.2529296875,0.265625,0.248046875,0.2041015625,0.2939453125,0.2255859375,0.255859375,0.2236328125,0.3046875,0.203125,0.248046875,0.24609375,0.2099609375,0.1904296875,0.2578125,0.240234375,0.2666015625,0.267578125,0.2880859375,0.271484375,0.2548828125,0.2412109375,0.2509765625,0.232421875,0.2822265625,0.2451171875,0.2841796875,0.2548828125,0.234375,0.2333984375,0.2822265625,0.2724609375,0.33203125,0.265625,0.2666015625,0.2900390625,0.1826171875,0.2734375,0.26953125,0.283203125,0.2783203125,0.2412109375,0.275390625,0.2978515625,0.2529296875,0.212890625,0.279296875,0.2177734375,0.27734375,0.2919921875,0.271484375,0.2802734375,0.2626953125,0.2744140625,0.271484375,0.1962890625,0.2373046875,0.25,0.271484375,0.3037109375,0.23046875,0.1962890625,0.2783203125,0.2109375,0.294921875,0.21875,0.2568359375,0.212890625,0.283203125,0.212890625,0.259765625,0.2841796875,0.2861328125,0.1845703125,0.296875,0.24609375,0.287109375,0.20703125,0.2109375,0.2548828125,0.287109375,0.251953125,0.2822265625,0.2646484375,0.2294921875,0.26953125,0.2548828125,0.2021484375,0.263671875,0.259765625
132,model_131,0.25646391369047616,0.21875,0.2529296875,0.26953125,0.283203125,0.232421875,0.28515625,0.2451171875,0.2861328125,0.2197265625,0.2783203125,0.248046875,0.228515625,0.302734375,0.244140625,0.216796875,0.19140625,0.2724609375,0.2451171875,0.2626953125,0.294921875,0.2275390625,0.2626953125,0.205078125,0.2939453125,0.1962890625,0.2431640625,0.2333984375,0.2080078125,0.21875,0.2490234375,0.23828125,0.259765625,0.267578125,0.28125,0.2646484375,0.2470703125,0.248046875,0.2421875,0.208984375,0.2939453125,0.2431640625,0.28125,0.2705078125,0.23828125,0.2138671875,0.2763671875,0.2685546875,0.33984375,0.265625,0.2666015625,0.2958984375,0.2255859375,0.275390625,0.2744140625,0.287109375,0.2802734375,0.2578125,0.2578125,0.3427734375,0.3310546875,0.1982421875,0.2763671875,0.2119140625,0.279296875,0.2919921875,0.263671875,0.2841796875,0.263671875,0.2783203125,0.267578125,0.2060546875,0.23828125,0.2578125,0.2724609375,0.3037109375,0.23828125,0.21875,0.271484375,0.216796875,0.2958984375,0.2177734375,0.25,0.2158203125,0.283203125,0.2353515625,0.263671875,0.2744140625,0.28125,0.2392578125,0.302734375,0.259765625,0.2880859375,0.22265625,0.2236328125,0.259765625,0.2470703125,0.2509765625,0.2861328125,0.265625,0.22265625,0.267578125,0.248046875,0.2177734375,0.259765625,0.2509765625
133,model_132,0.2560360863095238,0.2177734375,0.259765625,0.27734375,0.2802734375,0.2216796875,0.279296875,0.228515625,0.279296875,0.2255859375,0.27734375,0.25390625,0.2265625,0.2998046875,0.2431640625,0.2783203125,0.2001953125,0.26953125,0.2255859375,0.244140625,0.2958984375,0.2275390625,0.259765625,0.232421875,0.306640625,0.1923828125,0.2509765625,0.251953125,0.1982421875,0.2421875,0.26171875,0.22265625,0.240234375,0.267578125,0.2900390625,0.271484375,0.2451171875,0.2421875,0.2451171875,0.19921875,0.294921875,0.2451171875,0.279296875,0.2431640625,0.2421875,0.2626953125,0.28125,0.259765625,0.33984375,0.265625,0.2734375,0.298828125,0.1884765625,0.2744140625,0.275390625,0.2919921875,0.248046875,0.2568359375,0.2763671875,0.3037109375,0.283203125,0.21484375,0.283203125,0.224609375,0.2802734375,0.28515625,0.26171875,0.2763671875,0.2470703125,0.28125,0.279296875,0.205078125,0.232421875,0.2587890625,0.2529296875,0.3037109375,0.234375,0.2197265625,0.27734375,0.1982421875,0.28515625,0.23046875,0.2490234375,0.21875,0.2763671875,0.234375,0.2578125,0.28515625,0.287109375,0.21875,0.3046875,0.2607421875,0.296875,0.2158203125,0.21875,0.2607421875,0.291015625,0.24609375,0.28125,0.2666015625,0.232421875,0.2587890625,0.25390625,0.212890625,0.26171875,0.24609375
134,model_133,0.25282738095238094,0.2158203125,0.23046875,0.2734375,0.28125,0.2216796875,0.28515625,0.2216796875,0.2841796875,0.228515625,0.28125,0.2275390625,0.2373046875,0.298828125,0.2392578125,0.25,0.2236328125,0.2705078125,0.2392578125,0.2255859375,0.2783203125,0.23046875,0.2412109375,0.2294921875,0.2900390625,0.1943359375,0.23828125,0.236328125,0.1962890625,0.23828125,0.2578125,0.228515625,0.2646484375,0.265625,0.2822265625,0.275390625,0.2509765625,0.248046875,0.236328125,0.19921875,0.287109375,0.244140625,0.283203125,0.25,0.2412109375,0.2275390625,0.2802734375,0.26171875,0.3408203125,0.2666015625,0.2705078125,0.296875,0.1943359375,0.2734375,0.2724609375,0.2880859375,0.2783203125,0.236328125,0.2568359375,0.3056640625,0.2373046875,0.2001953125,0.2822265625,0.212890625,0.2763671875,0.291015625,0.2529296875,0.27734375,0.2666015625,0.2783203125,0.26171875,0.1884765625,0.2041015625,0.2548828125,0.2724609375,0.3037109375,0.2333984375,0.1953125,0.24609375,0.19921875,0.287109375,0.2021484375,0.2587890625,0.2294921875,0.283203125,0.2119140625,0.2587890625,0.2763671875,0.275390625,0.1787109375,0.3056640625,0.251953125,0.2900390625,0.2177734375,0.310546875,0.263671875,0.2958984375,0.2490234375,0.2705078125,0.267578125,0.208984375,0.26953125,0.2451171875,0.224609375,0.26171875,0.2451171875
135,model_134,0.25500372023809526,0.20703125,0.265625,0.27734375,0.28515625,0.212890625,0.271484375,0.240234375,0.2841796875,0.2158203125,0.275390625,0.23046875,0.228515625,0.2998046875,0.2353515625,0.2724609375,0.19140625,0.265625,0.25,0.2294921875,0.2861328125,0.244140625,0.2578125,0.224609375,0.3046875,0.189453125,0.2451171875,0.2509765625,0.2080078125,0.240234375,0.259765625,0.232421875,0.2578125,0.263671875,0.291015625,0.2861328125,0.23046875,0.2548828125,0.2431640625,0.1953125,0.283203125,0.2421875,0.283203125,0.244140625,0.251953125,0.2490234375,0.2802734375,0.2685546875,0.3701171875,0.2626953125,0.2685546875,0.2841796875,0.2060546875,0.2724609375,0.2744140625,0.2880859375,0.283203125,0.2431640625,0.2685546875,0.2724609375,0.306640625,0.1875,0.28515625,0.2099609375,0.27734375,0.29296875,0.2646484375,0.279296875,0.255859375,0.279296875,0.2744140625,0.19921875,0.236328125,0.255859375,0.2744140625,0.3037109375,0.2421875,0.189453125,0.27734375,0.208984375,0.2939453125,0.212890625,0.2607421875,0.2119140625,0.287109375,0.2236328125,0.251953125,0.28515625,0.263671875,0.16796875,0.3017578125,0.259765625,0.2939453125,0.2109375,0.21875,0.251953125,0.3134765625,0.2470703125,0.2841796875,0.267578125,0.2353515625,0.26953125,0.2509765625,0.201171875,0.2587890625,0.25
136,model_135,0.2554966517857143,0.2177734375,0.21484375,0.279296875,0.283203125,0.19921875,0.28125,0.2138671875,0.28125,0.2001953125,0.2783203125,0.248046875,0.240234375,0.2939453125,0.2412109375,0.2333984375,0.23046875,0.255859375,0.251953125,0.2392578125,0.2958984375,0.228515625,0.2578125,0.2109375,0.3046875,0.2080078125,0.2470703125,0.2529296875,0.2158203125,0.228515625,0.2548828125,0.2177734375,0.2568359375,0.2568359375,0.2861328125,0.263671875,0.2470703125,0.2529296875,0.244140625,0.19140625,0.2890625,0.248046875,0.275390625,0.2734375,0.240234375,0.255859375,0.2802734375,0.24609375,0.3720703125,0.265625,0.26953125,0.2919921875,0.1982421875,0.267578125,0.2646484375,0.29296875,0.291015625,0.2490234375,0.27734375,0.296875,0.3330078125,0.2041015625,0.28515625,0.2138671875,0.279296875,0.291015625,0.267578125,0.2822265625,0.267578125,0.2724609375,0.2783203125,0.185546875,0.2353515625,0.2470703125,0.2705078125,0.298828125,0.2392578125,0.21484375,0.265625,0.2255859375,0.296875,0.24609375,0.2421875,0.21484375,0.28515625,0.236328125,0.2568359375,0.283203125,0.255859375,0.181640625,0.287109375,0.2529296875,0.29296875,0.220703125,0.21875,0.2548828125,0.3232421875,0.2451171875,0.2822265625,0.2626953125,0.2421875,0.259765625,0.248046875,0.2255859375,0.2587890625,0.2451171875
